Source,Target
Chunky Pandey,Tinnu Anand
Aadukalam Naren,Jayaprakash
Loknath Tiwari,Saharsh Kumar Shukla
Neha Khan,Sayed Gul
Radhika Apte,Rajnikanth
Soni Razdan,Suparna Marwah
Paintal,Shakti Kapoor
Paul Moniz de Sa,Ólafur Darri Ólafsson
Mahima Nambiar,Ramesh Thilak
Priyanka Setia,Raima Sen
Sahil Joshi,Vijay Salve
Mrunal Jadhav,Yogesh Sonam
Beatrice Ordeix,Hussan Saad
Hope Davis,James Rebhorn
Leela Samson,Satyadeep Misra
Ishita Raj,Sunny Singh
Makrand Deshpande,Raveena Tandon
Rita Bhaduri,Suchitra Krishnamoorthi
Manav Kaul,Neena Gupta
Aditya Narayan,Benu Kalsi
Bhagyashree,Mohnish Bahl
Nutan,Shakti Kapoor
Joy Mathew,Sonu Sood
Alok Nath,Reema Lagoo
Sajin Cherukayil,Samyuktha Menon
Poonam Pandey,Ranbir Chakma
Manu Rishi Chadha,Sulabha Arya
Kuldeep Sharma,Sumeet Sandhu
Shrijato Banerjee,Soumitra Chatterjee
Boman Irani,Nana Patekar
Piyush Raina,Rachit Behl
Dibyendu Bhattacharya,Manoj Bajpayee
Murad,Shammi Kapoor
K.K. Raina,Ravi Jhankal
Keith Sequeira,Kyra Dutt
Masood Akhtar,Sunny Pawar
Deepak Gheewala,Rohan Vinod Mehra
James Eliya,Vijilesh
Sudhir Mishra,Upendra Limaye
Ashwanth Ashok Kumar,Vijay Sethupathi
Nawazuddin Siddiqui,Vijay Sethupathi
Deepak Rai Panaje,Rahul Amin
Ganesh Yadav,Madhavi Soman
Akshay Kumar,Bobby Deol
Sangeeth Shoban,Sanjith Hegde
Arjun Rampal,Shahana Goswami
Nishant Dahiya,Radhika Apte
Hobby Dhaliwal,Sunny Gill
Mahesh Kothare,Nirmiti Sawant
Bharat Kaul,Kanchan Mullick
Mohit Chauhan,Saloni Batra
Akash Gopal,Tannishtha Chatterjee
Jimmy Shergill,Kajal Aggarwal
Jaspal Bhatti,Tiku Talsania
Hobby Dhaliwal,Minto
Malvika Sharma,Ram Pothineni
Devyani Cm,Sumeet Vyas
K.C. Shankar,Manav Kaul
Nushrat Bharucha,Shefali Shah
Abhijit Kelkar,Siddharth Jadhav
Gulshan Grover,Umesh Shukla
Masood Akhtar,Ravish Desai
Amitabh Bachchan,Smita Patil
Karisma Kapoor,Sanjay Kapoor
Dilnaz Irani,Geetanjali Kulkarni
Paresh Rawal,Salman Khan
Akash Khurana,Rahul Khanna
Manav Kaul,Sushant Singh Rajput
Dalip Tahil,Sohail Khan
Hearty Singh,Vikrant Massey
Asrani,Govinda
Chandan Anand,Nupur Alankar
Riteish Deshmukh,Vivek Oberoi
Kalki Koechlin,Shiv Pandit
Rajesh Tailang,Sanya Malhotra
Nitin Goel,Nutan Sinha
Rajkumar Pitchumani,Ram
Deepti Pujari,Dimple Kapadia
Kanwaljeet Singh,Sujata Sehgal
Amol Deshmukh,Vishwas Kamble
Sardar Sohi,Sonia Mann
Gurpreet Guggi,Samiksha Singh
Gaurav Dwivedi,Tom Alter
Amol Mhatre,Purab Kohli
Gitanjali Dang,Trimala Adhikari
Dulquer Salmaan,S.V. Krishna Shankar
Jasbir Malik,Yashpal Sharma
Shraddha Kapoor,Varun Dhawan
Naseeruddin Shah,Vipin Sharma
Arjan Bajwa,Mugdha Godse
Johny Lever,Vinod Khanna
Amit Varma,Om Puri
Ileana D'Cruz,Sunny Leone
Agha,Maria Menado
Kalpana,Lalita Pawar
Jagdeep,Madhuri Dixit
Kyra Dutt,Satarupa Pyne
Darshan Kumar,Priyanka Chopra
Benedict Cumberbatch,David Kross
Santhosh Prathap,Varalakshmi Sarathkumar
Jaffer Idukki,Kunchacko Boban
Akhilendra Mishra,Satish Shah
Akshay Kumar,Kader Khan
Aidan Cook,Johnny Lever
Jackie Shroff,Sunny Deol
Hiten Tejwani,Vrajesh Hirjee
Asif Basra,Sushant Singh Rajput
Anupam Kher,Rakul Preet Singh
Rajit Kapoor,Ravi Kishan
Ammy Virk,Sargun Mehta
Gerson Da Cunha,Hrishitaa Bhatt
Rajendranath Zutshi,Samita Bangargi
Ankit Gera,Varun Kapoor
Churni Ganguly,Iravati Harshe
Shadab Kamal,Sheetal Thakur
Kalki Koechlin,Rajit Kapoor
Ameesha Patel,Rasika Joshi
Arvind Goswami,Prasenjit Chatterjee
Isha Koppikar,Katrina Kaif
Akshay Oberoi,Manav Kaul
Kader Khan,Priyanka Chopra
Madan Joshi,Pratima Kazmi
Abhishek Banerjee,Rajkummar Rao
Sayani Gupta,Soumyak Kanti DeBiswas
Rekha,Varsha Usgaonkar
Rani Mukerji,Sana Saeed
Bindu,Pooja Batra
Govind Namdeo,Rekha
Dalip Tahil,Diya Mirza
Maya Tideman,Rii
Padam Mishra,Vijay Kaushik
Anuschka Sawhney,Ashok Lokhande
Elnaaz Norouzi,Ranjit Bawa
Pankaj Tripathi,Vinod Khanna
Avani Modi,Satarupa Pyne
Indrajeet Soni,Meenakshi Dixit
Manchindra Kamble,Sachin
Jaideep Ahlawat,Mahira Khan
Neetu Singh,Prem Chopra
Neha Pawar,Rupinder Roopi
Anand Balraj,Himani Shivpuri
Prateik,Vineet Kumar Singh
Rao Ramesh,Urvashi
Sushma Seth,Trilok Kapoor
Rishabh Chaddha,Yogesh Sonam
Bhavani Prakash,Sruthi Hariharan
Amita Khopkar,Pushkar Shrotri
Saurabh Shukla,Yusuf Hussain
Girish Kulkarni,Murari Kumar
Angad Bedi,Sikander Kher
Sachin Khedekar,Vijay Kenkre
Alka Badola Kaushal,Chittaranjan Tripathi
Anisha Ambrose,Hareesh Peradi
Happy Raikoti,Vikram Singh
Aparajita Adhya,Kushal Chakraborty
Ravjeet Singh,Soni Razdan
Prashasti Singh,Supriya Joshi
Gippy Grewal,Zarine Khan
Irfan Khan,Vishesh Tiwari
Niki Walia,Taher Shabbir
Amrish Puri,Helen
Aarna Sharma,Palash Kamble
Dina Pathak,Himani Shivpuri
Kareena Kapoor,Taran Bajaj
Mahesh Balraj,Radhika Apte
Kiran Kumar,Supriya Pathak
Aayan Boradia,Varun Khettry
Nawazuddin Siddiqui,Sanjay Narvekar
Shayan Munshi,Soha Ali Khan
Rahul Bose,Riya Sen
Dinesh Anand,Mita Vashisht
Amrit Maghera,Tannishtha Chatterjee
Goga Kapoor,Tiku Talsania
Harshvardhan Rane,Yamini Das
James Rebhorn,John Gatins
Jay Vithlani,Vivek Ghamande
Anita Date,Satish Alekar
Rajit Kapoor,Siddhant Karnick
Ajay Devgn,Rahul Dev
Hemanth,Shreeram
Javed Khan,Prem Chopra
Anand Ingale,Sonalee Kulkarni
Alia Bhatt,Aru Krishansh Verma
Bharat Jadhav,Sanjay Khapre
Mahabrata Basu,Sreelekha Mitra
Lisa Ray,Tenzin Dalha
Faryal,Helen
Rishi Kapoor,Satyen Kappu
Neil Bhoopalam,Satyadeep Misra
Deepali Suryakant Badekar,Nawazuddin Siddiqui
Aditya Jain,Vedabrata Rao
Madhavan,Paresh Rawal
Anjan Srivastav,Tiku Talsania
Alia Bhatt,Manav Vij
Angela Sarafyan,Gary Oldman
Nayan Shukla,Neil Bhoopalam
Danish Husain,Sunny Singh
Ashwin Chitale,Girish Karnad
Ashish Verma,Vikrant Massey
Natassha,Rati Agnihotri
Abhay Deol,Kulbhushan Kharbanda
Anand Ingale,Jitendra Joshi
Sitaram Panchal,Soha Ali Khan
Lara Dutta,Om Puri
Puneet Issar,Somy Ali
Parthveer Shukla,Saiyami Kher
Deepak Tijori,Suchitra Krishnamoorthi
Rajshri Deshpande,Saiyami Kher
Alencier Ley Lopez,Shane Nigaam
Ranvir Shorey,Sophiya Chaudhary
Parveen Babi,Smita Patil
Dilip Prabhavalkar,Tusshar Kapoor
Hassan Zaidi,Masood Akhtar
Bipasha Basu,Saif Ali Khan
Aashif Sheikh,Satish Kaushik
Akshay Kumar,Minissha Lamba
Anaitha Nair,Farida Jalal
Govind Namdeo,Satish Shah
Jhansi,Rao Ramesh
Kavin Dave,Siddhant Karnick
David Pearse,Dermot Crowley
Alia Bhatt,Diljit Dosanjh
Bharat Ganeshpure,Jivan Karlakar
Pari Telang,Santosh Juvekar
Asif Ali,Tovino Thomas
Anant Nag,Kareena Kapoor
Charlie Murphy,Michael McElhatton
Geetika Tyagi,Saurabh Saraswat
Niharika Singh,Plabita Borthakur
Nikhil Dwivedi,Sundeep Kishan
Anuschka Sawhney,Vicky Kaushal
Roshan Mathew,Vijilesh
Bindiya Goswami,Shubha Khote
Kishor Mahabole,Subodh Bhave
Nagma,Satya Prakash
Ashok Saraf,Bhargavi Chirmuley
Rajeev Verma,Zakir Hussain
Shafi Inamdar,Sonam
Ben Kingsley,Siddharth Kher
Akshay Tanksale,Vaibhav Mangale
Kamlesh Sawant,Vijay Nikam
Naseeruddin Shah,Sabyasachi Chakraborty
Mehul Buch,Tillotama Shome
Akanksha Puri,Deepak Wadhwa
Mohan Joshi,Nina Kulkarni
Aadhya Anand,Amruta Subhash
Bhagyashree Pandit,Vivek Gomber
Prakash Belawadi,Rajeev Panday
Kajol,Sanjay Mishra
Andrea Tariang,Tapsee Pannu
Anisha Ambrose,Guru Somasundaram
Manish Chaudhary,Vishakha Singh
Arunima Ghosh,Tuhin Mitra
Amitabh Bachchan,Hrithik Roshan
Krishang Trivedi,Parvin Dabas
Janak Joshi,Jyoti Sharma
Fatima Sana Shaikh,Pearle Maaney
Naseeruddin Shah,Vivaan Shah
Jaya Bhaduri,Seema
Anita Kanwal,Gracy Singh
Raj Babbar,Samir Soni
Harshvardhan Kapoor,Om Puri
Girish Oak,Parna Pethe
Seema Biswas,Victor Banerjee
Pippa Bennett-Warner,Rufus Jones
Bubbles Sabharwal,Myra Karn
Adnan Shah,Himesh Reshammiya
Ganesh Yadav,Umesh Kamat
Nirmal Rishi,Vivek Shaq
Amrita Rao,Ravi Kishan
Kangana Ranaut,Satoru Kawaguchi
Pitobash,Shreyas Talpade
Heeba Shah,Vijay Maurya
Aditya Bhattacharya,Shiney Ahuja
Milind Pathak,Shashank Shende
Anamaya Verma,Parminder Ghumman
Ajay Devgn,Mohan Joshi
Aditya Lakhia,Rajesh Vivek
Ila Arun,Nawazuddin Siddiqui
Evelyn Sharma,Sudhir Pandey
Abhishek Bachchan,Shweta Bhardwaj
Nilesh Diwekar,Ritwik Sahore
Neil Nitin Mukesh,Shama Sikander
Karisma Kapoor,Satish Kaushik
Jayakumar,Vivek Rajgopal
Jyoti Subhash,Rakesh Chaturvedi Om
Raima Sen,Sharib Hashmi
Satish Kaushik,Tanaaz Currim Irani
Grady McGahan,Lillete Dubey
Ila Arun,Ravi Jhankal
Hari Shivdasani,Lalita Pawar
Kajal Aggarwal,Regina Cassandra
Beatrice Ordeix,Harsh Mayar
Kiearra Soni,Niki Walia
Larissa Bonesi,Poonam Kaur
Ira Dubey,Rohit Saraf
Hema Malini,Rakul Preet Singh
Rajit Kapoor,Sumona Chakravarti
Ambujakshi,H.G. Dattatreya
Anupam Shyam,Mohan Agashe
Kader Khan,Sadashiv Amrapurkar
Heidi Klum,Laurie Holden
Govind Namdeo,Sanjay Jadhav
Prayaga Martin,Suriya
Arjunan,Ranjith
Anjali,Santhanam
Anupam Kher,Kunal Kapoor
Imran Khan,Kurush Deboo
Jayasurya,Vijay Babu
Anjori Alagh,Indraneil Sengupta
Amrita Rao,Manoj Joshi
Ben Kingsley,Madhavan
SR Leela,Vidya Shankar
Loknath Tiwari,Sambhaji Sasane
Rajiv Verma,Satish Shah
Abhimanyu Singh,Vijay Raaz
Johnny Lever,Shreyas Talpade
Kamini Khanna,Sadiya Siddiqui
Sachin Khedekar,Sunil Barve
P. Jairaj,Shreeram Lagoo
Sagar Arya,Surekha Sikri
Radhika Madan,Sartaaj Kakkar
Arjun Kapoor,Sanjay Dutt
Kenny Basumatary,Rajni Basumatary
Prasanna,Vijay Sethupathi
Amrita Rao,Rajeev Panday
Balaji Manohar,Gopalkrishna Deshpande
Kimberley Louisa McBeath,Makarand Shukla
Hansika Motwani,Premgi Amaren
Anjana Mumtaz,Sulakshana Pandit
Jugal Hansraj,Urmila Matondkar
Anita Devgan,Ashish Duggal
Kalyanee Mulay,Manish Chauhan
Devyani Cm,Suneel Sinha
Devika Daftardar,Padmanabh Bind
Aditya Srivastava,Harshvardhan Rane
Hima Singh,Loknath Tiwari
Deepika Padukone,Ranbir Kapoor
Anil Kapoor,Kulbhushan Kharbanda
Jhansi,Vennela Kishore
Ajay Raj,Sanchari Vijay
Neelu Kohli,Shraddha Kapoor
Aarya DharmChand Kumar,Ankit Arora
Arya Babbar,Asin
Divyendu Sharma,Sudhir Pandey
Amruta Subhash,Ashwin Chitale
Johny Lever,Vijay Raaz
Deepa Sahi,Javed Jaffrey
Himani Shivpuri,Pavan Malhotra
Rishi Kapoor,Tapsee Pannu
A.K. Hangal,Dara Singh
Diya Mirza,Om Puri
Sabina Malik,Samriddhi Shuklaa
Aman Hundal,Deep Sidhu
Jagdeep,Sharat Saxena
Malobika Banerjee,Paoli Dam
Preeti Gupta,Seema Rahmani
Javed Jaffrey,Shreyas Talpade
Babrak Akbari,Nargis Fakhri
Akshaye Khanna,Pitobash
Shakeel Khan,Shruti Seth
Aishwarya Rai Bachchan,Sadiya Siddiqui
Hiten Tejwani,Sanjay Mishra
Aniket Vishwasrao,Santosh Juvekar
Kharaj Mukherjee,Kishore Kadam
Dhansika,Nassar
Vinay Pathak,Yana Gupta
Abir Chatterjee,Tuhin Mitra
Chandrachoor Rai,Seema Pahwa
Amrita Puri,Jacqueline Fernandez
Shah Rukh Khan,Shreyas Talpade
Kareena Kapoor,Nawazuddin Siddiqui
Mrinalini Sharma,Sameer Kochhar
Ayaz Khan,Mrinalini Sharma
Jitendra Joshi,Saiyami Kher
Hareesh Peradi,John Vijay
Asrani,Soha Ali Khan
Deepti Naval,Rehana Sultan
Eesha Rebba,Regina Cassandra
Rishi Kapoor,Vinod Khanna
Rajesh Kumar,Randhir Kapoor
Satish Kaushik,Smita Jaykar
Amin Hajee,Fardeen Khan
Farida Jalal,Poonam Chitale
Boman Irani,Kaustubh Kumar
Arijit Dutt,Suchandra Vaaniya
Aadil Khan,Farid Azad Khan
Rag Mayur,Uma Yg
Sarathbabu,Tamannaah Bhatia
Sruthi Hariharan,Varalakshmi Sarathkumar
Mac Mohan,Pran
Geetanjali Kulkarni,Mihir Ahuja
Kay Kay Menon,Shiv Pandit
Anupam Kher,Dheirya Sonecha
Abir Goswami,Madhavi Singh
Malaika Shenoy,Sitaram Panchal
Divyendu Sharma,Tapsee Pannu
Nawazuddin Siddiqui,Simran
Dilip Joshi,Razak Khan
Malvika Tiwari,Naseeruddin Shah
Makrand Deshpande,Prateik
Neelima Azim,Shenaz Treasury
Naseeruddin Shah,Shernaz Patel
Bill Hader,Rafe Spall
Manjot Singh,Paresh Rawal
Stuti Dwivedi,Ugam Khetani
Sanjay Dutt,Satish Kaushik
Akshay Kumar,Sachin Khedekar
Divya Dutta,Lucky Ali
Barun Sobti,Rasika Dugal
Jameel Khan,Raghuvir Yadav
Naveen Kumar,Saanve Megghana
Aamir Bashir,Hearty Singh
Rani Mukerji,Sonu Sood
Anjali Nair,Pranav Ratheesh
Ayesha Jhulka,Mukul Agarwal
Mysskin,Ramya Krishnan
Sadashiv Amrapurkar,Tiku Talsania
Maya Krishna Rao,Rajat Kapoor
Arya Babbar,Sharat Saxena
Arjun Rampal,Rekha
Atul Kulkarni,Shah Rukh Khan
Jass Bajwa,Vrajesh Hirjee
Divyadarshini,Vineeth
Annu Kapoor,Irrfan Khan
Seema Biswas,Veerendra Saxena
Aman Sutdhar,Nirmal Rishi
Lehar Khan,Suhasini Mulay
Jass Bajwa,Yograj Singh
Adil Hussain,Kumud Mishra
Shah Rukh Khan,Shubham Tukaram
Roopesh Kumar,Vinod Khanna
Indraneil Sengupta,Keith Sequeira
Jackie Chan,Pippa Bennett-Warner
Ashwini Kalsekar,Mita Vashisht
Ashrut Jain,Darshan Machamada
Kishore Kumar G.,Roshini
Atul Kulkarni,Prem Chopra
Benny Vadakkan,Sreekanth Menon
Jiiva,Pooja Hegde
Guggu Gill,Sonia Mann
Ashwini Kalsekar,Bikramjeet Kanwarpal
Om Puri,Vishal Malhotra
Juhi Chawla,Rajkummar Rao
Isha Koppikar,Shah Rukh Khan
Ishita Dutta,Tabu
Padam Mishra,Rajesh Sharma
Roopesh Kumar,Sujit Kumar
Benjamin Gilani,Vijay Raaz
Mallika Sherawat,Ranvir Shorey
Ali Haji,Ivan Rodrigues
Tiku Talsania,Vijay Raaz
Prasad Barve,Tanvi Azmi
Atul Srivastava,Ayesha Raza Mishra
Ganesh Venkatraman,RJ Balaji
Arun Vijay,Murli Sharma
Deepali Suryakant Badekar,Vicky Kaushal
Arjun Mathur,Monica Dogra
Rahul Mittra,Sanjay Dutt
Ratna Pathak Shah,Rishabh Chaddha
Dilip Joshi,Suresh Chatwal
Aneesha Shah,Kaustubh Narain
Mayilsamy,T.P. Gajendran
Esther Anil,Kishore Sathya
Edilsy Vargas,Manisha Koirala
Alok Gagdekar,Siddharth Randeria
Ayushmann Khurrana,Tabu
Anindya Bandopadhyay,Swastika Mukherjee
Ayaz Khan,Prateik Babbar
Akshay Oberoi,Shubrajyoti Barat
Jaideep Ahlawat,Suman Talwar
Amruta Subhash,Vaisnavi RP
Alencier Ley Lopez,Balu Varghese
Kawa Ada,Shaista Latif
Rati Agnihotri,Sandhya Mridul
M. Ilavarasu,Manobala
Anusha Dhandekar,Raghuvir Yadav
Adil Hussain,Sanjay Mishra
Chandini Tamilarasan,Cibi Bhuvana Chandran
Meghna Malik,Sanya Malhotra
Juhi Chawla,Sonali Bendre
Samuel Abiola Robinson,Savithri Sredharan
Prashant Chainani,Rajendranath Zutshi
Sharib Hashmi,Swati Rajput
Lee Tockar,Maya Kay
Darshan Jariwala,Minissha Lamba
Shubha Khote,Sumeet Raghvan
Kulbhushan Kharbanda,Meenakshi Sheshadri
Nawazuddin Siddiqui,Ranvir Shorey
D. Santosh,Parvathy Omanakuttan
Richard McCabe,Satoru Kawaguchi
Hetal Gada,Rajiv Lakshman
Anupriya Goenka,Dilnaz Irani
Ishita Dutta,Rajat Kapoor
Chandramohan,Sujata Bakshi
Anupam Kher,Pooja Chopra
Pramod Moutho,Ramya Krishnan
Nagraj Manjule,Vikas Pandurang Patil
Preity Zinta,Shah Rukh Khan
Jayaram,Sushanth
Narendra Jetley,Sunny Leone
Arjun Rampal,Isha Koppikar
Guggu Gill,Sukhbir Singh
Raveena Tandon,Shakti Kapoor
Harshpreet Kaur,Shabana Azmi
Aruna Irani,Ashwin Kaushal
Arjun Kapoor,Shraddha Kapoor
Manish Khanna,Tarun Bajaj
Milind Pathak,Saiyami Kher
Asrani,Durga Khote
Rajkummar Rao,Rakul Preet Singh
Gautham Menon,Rakshan
Girija Oak,Sudhir Chowdhary
Nazriya Fahad,Vijayaraghavan
Kriti Sanon,Vinay Pathak
Anupam Kher,Mukesh S Bhatt
John Abraham,Vishal Malhotra
Irrfan Khan,Kangana Ranaut
Rajkummar Rao,Yogendra Tikku
Bhushan Vikas,Ravi Goswami
Bhavkhandan Singh Rakhra,Nina Rehill
Manobala,Vimal
Irrfan Khan,Jimmy Shergill
Damandeep Singh Baggan,Mahesh Gupta
Shafin Patel,Vivek Yadav
Cole Howard,Lee Tockar
Monica Dogra,Rahul Khanna
Namya Saxena,Nutan Surya
Atul Kulkarni,Rohini Hattangadi
Ankit Yadav,Anurag Arora
Rajpal Yadav,Sooraj Pancholi
Geetanjali Thapa,Mona Ambegaonkar
Carolyn Bridget Kennedy,Neeru Bajwa
Carolyn Bridget Kennedy,Rajiv Thakur
Atharva,Rythvika Suriya
Atharva Upasni,Umesh Jagtap
Fatima Sana Shaikh,Rasika Dugal
RJ Balaji,Rakul Preet Singh
Ayaz Khan,Imran Khan
Divji Handa,Vishesh Tiwari
Palomi Ghosh,Sara Gesawat
Amrita Puri,Gaurav Pandey
Prakash Tuminadu,Shailashree
Kunal Khemu,Veeru Krishnan
Darsheel Safary,S.M. Zaheer
Amita Khopkar,Ganesh Yadav
Danish Husain,Sheeba Chaddha
J. Mahendran,Regina Cassandra
Gita Siddharth,Om Puri
Gaurav Rana,Mridul Sharma
Rajiv Gupta,Sitaram Panchal
Gajraj Rao,Manoj Joshi
Akshay Oberoi,Yash Shashank Dholye
Indrajith,Rima Kallingal
Nandita Swetha,Tridha Choudhury
Akshaye Khanna,Ayub Khan
Ashraf Nagoo,Mir Sarvar
Kajal Aggarwal,Sachin Khedekar
Dilip Joshi,Harman Baweja
Adnan Shah,Gaurav Chanana
Nina Kulkarni,Suhas Palshikar
Priyanka Chopra,Ranveer Singh
Razia Sukhvir,Sukhjinder Shera
Balaji Manohar,Shaanthala
Kay Kay Menon,Yashpal Sharma
Naina Apte,Uday Tikekar
Esha Amlani,Komal Gawade
Akshay Kumar,Vrijesh Hirjee
Arya Babbar,Mehreen Raheel
Rose Rathod,Shabana Azmi
Ravi Kishan,Siddhant Kapoor
Asrani,Deven Verma
Madhumathi Padmanathan,P. Samuthirakani
Deepann,Mumtaz Sorcar
Arvind Swamy,Manisha Koirala
Bipasha Basu,Fardeen Khan
Amol Mhatre,Amruta Patki
Gautam Kapoor,Sanjay Suri
Shenaz Treasury,Vishal Malhotra
Jonita,Tulip Joshi
Anupam Kher,Shreya Narayan
Anupriya Goenka,Rashi Mal
Sheeba Chaddha,Shubham Chintamani
Milind Shinde,Uttara Baokar
Diljit Dosanjh,Kareena Kapoor
Dipannita Sharma,Sanjay Suri
Isha Talwar,Vikrant Massey
Shabana Azmi,Sreela Mazumdar
Rana Ranbir,Seema Kaushal
Sruthi Hariharan,Suman
Enshon Lamare,Sweety Pala
Joju George,Tovino Thomas
Kangana Ranaut,Samir Soni
Javed Khan,Neena Gupta
Abhishek Bachchan,Om Puri
Siddharth Koirala,Sudhir Pandey
Manisha Koirala,Neil Bhoopalam
Naseeruddin Shah,Saeed Jaffrey
Mahesh Bhosale,Rinku Rajguru
Charu Asopa,Nikita Sharma
Dhansika,Rajnikanth
Rohit Roy,Yami Gautam
Archita Sharma,Mehak Manwani
Genelia D'Souza,Prateik Babbar
Aditi Rao Hydari,Rahul Bhatt
Gippy Grewal,Karamjit Anmol
Hemangi Kavi,Subodh Bhave
Jimmy Shergill,Kishore Kadam
Deepika Padukone,Sonu Sood
Anula Navlekar,Dibyendu Bhattacharya
Mouni Roy,Sumeet Vyas
Girish Karnad,Shreyas Talpade
Emraan Hashmi,Farooq Shaikh
Chitrangada Singh,Rohan Vinod Mehra
Niels Arestrup,Peter Mullan
Angad Bedi,Tapsee Pannu
Manisha Koirala,Randeep Jha
Anula Navlekar,Raveena Singh
Madhumalti Kapoor,Sonam Kapoor
Divya Dutta,Ila Arun
Bipasha Basu,Sharat Saxena
Jagdeep,Lalita Pawar
Hemangi Kavi,Sandeep Avchat
Aamir Bashir,Shalini Vatsa
Anamaya Verma,Saumya Daan
Alok Nath,Sonali Bendre
Daya Shankar Pandey,Malaika Arora
Piyush Mishra,Zohra Sehgal
Arvind Swamy,Yogi Babu
Arif Zakaria,Chitrangada Singh
Anupam Kher,Anusmiritu Sarkar
Jaihind Kumar,Shreya Narayan
Bobby Sandhu,Shavinder Mahal
Amyra Dastur,Paresh Rawal
Lal,Tinnu Anand
Ashwin Chitale,Tushar Dalvi
Pinchoo Kapoor,Vinod Khanna
Rahul Singh,Yashpal Sharma
Govind Namdeo,Rahul Patel
Anurag Arora,Richa Chadda
Ananya Khare,Natasha Rastogi
Aditya Srivastava,Ashish Verma
Adam Godley,Jonathan Holmes
Akshay Kumar,Malaika Arora
Nishikant Kamat,Sharad Kelkar
Akshay Pendse,Nirmiti Sawant
Chittaranjan Tripathi,Rakesh Bedi
Amjad Khan,Murad
Dinesh Anand,Siddharth
Dibyendu Bhattacharya,Swastika Mukherjee
Priyanka Verma,Rahul Mittra
Sammir Dattani,Sonali Kulkarni
Prabhu Deva,Punit Pathak
Avinash Tiwary,Tripti Dimri
Jackie Shroff,Shakti Kapoor
Anupam Kher,Ashish Verma
Aditya Roy Kapoor,Lara Dutta
Ashima Narwal,Dayanand Reddy
Pradeep Velankar,Shubha Khote
Arvind Deshpande,Paintal
Raaj Kumar,Vinod Mehra
Boman Irani,Manisha Koirala
Mahek Chahal,Nauheed Cyrusi
Arun Bali,Pankaj Kapur
Manoj Joshi,Varun Sharma
Parminder Ghumman,Swapnil Kumari
Neel Tyagi,Ranjit Barot
Anuradha Patel,Zarine Khan
Amitabh Bachchan,Vivek Oberoi
H.G. Dattatreya,Suchendra Prasad
Gurveer Singh,Vikas Kumar
Asrani,Danny Denzongpa
Rahul Bose,Saurabh Shukla
Bruna Abdullah,Sammir Dattani
M. Rajan,Sulakshana Pandit
L. Alice,Vivek Rajgopal
Phillip Vasquez,Wally Wingert
Dina Pathak,Sanjeev Kumar
Shahid Kapoor,Sushma Seth
Manish Chaudhary,Vicky Kaushal
Arjun Kapoor,Neena Gupta
Saheb Bhattacharjee,Shray Rai Tiwari
Alka Amin,Rajesh Shringarpure
Aahana Kumra,Deepali Pansare
Aamir Khan,Preity Zinta
Ashwin Kaushal,Mohnish Bahl
Aditi Sharma,Sardar Sohi
Kajal Kumari,Pawan Kanodia
Akshay Kumar,Bipasha Basu
Ajay Devgn,Anjali Patil
Katrina Kaif,Saif Ali Khan
Sushil Pandey,Vipin Sharma
Bipasha Basu,Suresh Menon
Rajeev Siddhartha,Sheetal Thakur
Sonam Bajwa,Sukhwinder Chahal
Reba Monica John,Sreekanth Murali
Anupam Kher,Jacqueline Fernandez
Antara Mali,Sanjay Kapoor
Dana Lewis,Ratna Pathak Shah
Tinnu Anand,Tom Alter
Ashwath Bhatt,Atul Mahale
Arbaaz Khan,Prateik Babbar
Nikhita,Prasanna
Anish Kuruvilla,Ramya Subramanian
Mohnish Bahl,Navneet Nishan
Anil Kapoor,Madhuri Dixit
Kiran Juneja,Parvin Dabas
Javed Sheikh,Pavan Malhotra
Shubha Khote,Viju Khote
Freddy Daruwala,Vikram Kapadia
Ashalata Wabgaonkar,Komal Gupta
Mahesh Manjrekar,Rajesh Tailang
Rafe Spall,Rebecca Hall
Adesh Bhardwaj,Rasika Dugal
Mithun Chakraborty,Pallavi Joshi
Danish Husain,Shirin Sewani
Jatin Goswami,Savita Bajaj
Govind Namdeo,Praveen Tarde
Nina Kulkarni,Rani Mukerji
Ivan Rodrigues,M.K. Raina
Alka Badola Kaushal,Jimmy Moses
Seema Biswas,Tanuja
Deepti Naval,Manoj Bajpayee
Hrishikesh Joshi,Siddharth Menon
Mouni Roy,Sikander Kher
Aneesh Menon,Vineeth Mohan
Arjun Rampal,Pavan Malhotra
Danny Denzongpa,Tinnu Anand
Jonathan Holmes,Maya Kay
Sunil Shetty,Suresh Menon
Genelia D'Souza,Satish Shah
Atul Kale,Rohit Saraf
Bratya Basu,Poulomi Das
Deepak Dobriyal,Pankaj Kapur
Hardik Thakkar,Ivan Rodrigues
Koushik Sen,Mahima Chaudhry
Chitrangada Singh,Ram Kapoor
Indraneil Sengupta,Umang Jain
Anupam Kher,Chandrachur Singh
Hari,Prakash Raj
Aadhya Anand,Sanghmitra Hitaishi
Tanay Chheda,Tisca Chopra
Arjun Rampal,Asheesh Kapur
Kalki Koechlin,Katrina Kaif
Leela Samson,Sunaina
Rahul Kumar,Shreya Sharma
Chandan Anand,Richa Chadda
David Pearse,Rory Fleck Byrne
Kunaal Roy Kapur,Poorna Jagannathan
Gokulan,Veena Nandakumar
Keeya Khanna,Yashpal Sharma
Mahesh Thakur,Satish Shah
Farrah Kader,Kunal Sheth
Aarjav Trivedi,Prashant Barot
